slide_id,in_dataset_csv,has_5x_feature,has_20x_feature,has_both_5x_20x,low_feature_path,high_feature_path
25028879B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25028879B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25028879B3.h5
25028885B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25028885B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25028885B2.h5
25029134B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25029134B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25029134B.h5
25029179B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25029179B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25029179B.h5
25029425B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25029425B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25029425B2.h5
25029425B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25029425B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25029425B3.h5
25029425B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25029425B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25029425B.h5
25029560B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25029560B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25029560B2.h5
25029565B5,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25029565B5.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25029565B5.h5
25029737B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25029737B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25029737B2.h5
25029906B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25029906B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25029906B2.h5
25030118B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25030118B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25030118B2.h5
25030157B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25030157B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25030157B3.h5
25030157B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25030157B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25030157B4.h5
25030334B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25030334B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25030334B2.h5
25030619B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25030619B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25030619B2.h5
25030630B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25030630B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25030630B.h5
25030750B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25030750B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25030750B2.h5
25030988B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25030988B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25030988B4.h5
25030998B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25030998B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25030998B2.h5
25031267B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25031267B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25031267B2.h5
25031271B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25031271B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25031271B2.h5
25031281B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25031281B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25031281B2.h5
25031302B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25031302B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25031302B.h5
25031385B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25031385B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25031385B4.h5
25031387B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25031387B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25031387B2.h5
25031411B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25031411B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25031411B3.h5
25031706B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25031706B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25031706B.h5
25031706B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25031706B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25031706B2.h5
25032143B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25032143B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25032143B2.h5
25032143B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25032143B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25032143B3.h5
25032146B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25032146B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25032146B2.h5
25032179B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25032179B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25032179B3.h5
25032245B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25032245B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25032245B2.h5
25032360B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25032360B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25032360B2.h5
25032626B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25032626B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25032626B2.h5
25032788B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25032788B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25032788B4.h5
25032789B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25032789B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25032789B2.h5
25033169B1,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25033169B1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25033169B1.h5
25033178B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25033178B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25033178B4.h5
25033211B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25033211B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25033211B.h5
25033447B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25033447B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25033447B4.h5
25033482B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25033482B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25033482B2.h5
25033486B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25033486B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25033486B.h5
25033894B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25033894B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25033894B2.h5
25034245B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25034245B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25034245B2.h5
25034327B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25034327B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25034327B2.h5
25034929B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25034929B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25034929B2.h5
25034940B9,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25034940B9.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25034940B9.h5
25034940B8,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25034940B8.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25034940B8.h5
25034940B10,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25034940B10.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25034940B10.h5
25034940B11,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25034940B11.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25034940B11.h5
25034940B12,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25034940B12.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25034940B12.h5
25035354B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25035354B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25035354B.h5
25035354B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25035354B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25035354B2.h5
25035354B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25035354B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25035354B3.h5
25035882B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25035882B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25035882B3.h5
25035882B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25035882B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25035882B4.h5
25036226B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25036226B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25036226B4.h5
25036333B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25036333B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25036333B3.h5
25036340B1,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25036340B1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25036340B1.h5
25036341B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25036341B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25036341B.h5
25036634B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25036634B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25036634B2.h5
25041732B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25041732B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25041732B.h5
25041763B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25041763B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25041763B.h5
25042220B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25042220B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25042220B2.h5
25042465B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25042465B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25042465B3.h5
25042830B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25042830B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25042830B2.h5
25043126B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25043126B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25043126B2.h5
25043600B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25043600B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25043600B3.h5
25044694B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25044694B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25044694B.h5
25045403B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25045403B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045403B.h5
25045403B-1,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25045403B-1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045403B-1.h5
25045403B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25045403B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045403B2.h5
25045450B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25045450B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045450B2.h5
25045450B5,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25045450B5.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045450B5.h5
25045625B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25045625B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045625B3.h5
25045625B1,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25045625B1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045625B1.h5
25045625B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25045625B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045625B2.h5
25045676B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25045676B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045676B4.h5
25045801B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25045801B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045801B2.h5
25045801B1,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25045801B1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045801B1.h5
25045807B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25045807B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045807B4.h5
25045829B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25045829B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045829B2.h5
25045839B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25045839B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25045839B.h5
25046521B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25046521B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25046521B3.h5
25046631B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25046631B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25046631B2.h5
25046855B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25046855B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25046855B.h5
25047066B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25047066B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25047066B.h5
25047067B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25047067B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25047067B2.h5
25047077B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25047077B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25047077B2.h5
25047088B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25047088B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25047088B.h5
25047401B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25047401B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25047401B2.h5
25047538B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25047538B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25047538B2.h5
25047815B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25047815B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25047815B.h5
25047835B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25047835B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25047835B3.h5
25047844B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25047844B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25047844B2.h5
25047972B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25047972B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25047972B2.h5
25048256B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25048256B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25048256B2.h5
25048633B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25048633B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25048633B2.h5
25048669B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25048669B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25048669B2.h5
25049669B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25049669B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25049669B3.h5
25049966B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25049966B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25049966B2.h5
25049999B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25049999B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25049999B2.h5
25050326B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25050326B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25050326B.h5
25050345B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25050345B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25050345B2.h5
25050415B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25050415B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25050415B2.h5
25050830B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25050830B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25050830B2.h5
25050862B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25050862B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25050862B2.h5
25050888B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25050888B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25050888B2.h5
25050888B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25050888B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25050888B3.h5
25050984B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25050984B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25050984B2.h5
25051008B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25051008B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25051008B4.h5
25051207B5,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25051207B5.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25051207B5.h5
25052288B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25052288B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25052288B.h5
25052316B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25052316B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25052316B.h5
25052654B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25052654B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25052654B2.h5
25053425B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25053425B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25053425B2.h5
25053683B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25053683B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25053683B2.h5
25054130B1,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25054130B1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25054130B1.h5
25054130B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25054130B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25054130B2.h5
25054212B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25054212B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25054212B.h5
25054489B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25054489B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25054489B3.h5
25054693B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25054693B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25054693B2.h5
25055380B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25055380B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25055380B2.h5
25055681B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25055681B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25055681B2.h5
25055778B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25055778B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25055778B2.h5
25055784B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25055784B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25055784B2.h5
25055857B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25055857B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25055857B2.h5
25057854B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25057854B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25057854B3.h5
25057856B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25057856B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25057856B2.h5
25057858B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25057858B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25057858B2.h5
25057865B1,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25057865B1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25057865B1.h5
25058118B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25058118B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25058118B3.h5
25058118B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25058118B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25058118B4.h5
25058627B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25058627B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25058627B2.h5
25058713B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25058713B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25058713B2.h5
25058746B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25058746B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25058746B4.h5
25059470B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25059470B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25059470B2.h5
25059686B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25059686B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25059686B2.h5
25060539B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25060539B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25060539B2.h5
25061727B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25061727B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25061727B2.h5
25062444B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25062444B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25062444B.h5
25062891B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25062891B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25062891B4.h5
25063228B5,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25063228B5.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25063228B5.h5
25063371B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25063371B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25063371B2.h5
25063642B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25063642B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25063642B.h5
25063642B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25063642B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25063642B2.h5
25063676B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25063676B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25063676B.h5
25063676B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25063676B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25063676B2.h5
25063700B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25063700B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25063700B.h5
