slide_id,fold_ids,num_folds,status,low_h5_path,high_h5_path,n_low,n_high,low_x_min,low_x_max,low_y_min,low_y_max,low_range_x,low_range_y,high_x_min,high_x_max,high_y_min,high_y_max,high_range_x,high_range_y,range_ratio_x,range_ratio_y
2481703-B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2481703-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2481703-B2.h5,237,3370,9776.0,122071.0,2512.0,75216.0,112295.0,72704.0,9776.0,123095.0,2512.0,75216.0,113319.0,72704.0,1.0091188387728751,1.0
2481723-B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2481723-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2481723-B2.h5,214,3045,7776.0,128277.0,6640.0,61601.0,120501.0,54961.0,7776.0,131349.0,6640.0,65008.0,123573.0,58368.0,1.0254935643687604,1.0619894106730228
2481750-B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2481750-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2481750-B2.h5,248,3545,8080.0,135289.0,272.0,70487.0,127209.0,70215.0,8080.0,136313.0,272.0,71249.0,128233.0,70977.0,1.0080497449079862,1.0108523819696646
2482055-B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2482055-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2482055-B2.h5,332,4895,16353.0,153205.0,1248.0,80032.0,136852.0,78784.0,16353.0,157301.0,1248.0,81056.0,140948.0,79808.0,1.0299301435127,1.0129975629569457
2482056-B4,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2482056-B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2482056-B4.h5,223,3063,7808.0,149111.0,272.0,65447.0,141303.0,65175.0,7808.0,150135.0,272.0,68519.0,142327.0,68247.0,1.0072468383544582,1.0471346375143844
2482056-B9,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2482056-B9.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2482056-B9.h5,187,2621,7856.0,133367.0,5968.0,78486.0,125511.0,72518.0,7856.0,133911.0,5968.0,78486.0,126055.0,72518.0,1.0043342814574021,1.0
2482111-B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2482111-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2482111-B2.h5,424,6180,7904.0,126241.0,0.0,86016.0,118337.0,86016.0,7904.0,130337.0,0.0,87040.0,122433.0,87040.0,1.0346130119911778,1.0119047619047619
2482461-B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2482461-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2482461-B2.h5,266,3947,7728.0,124565.0,7424.0,65665.0,116837.0,58241.0,7728.0,136585.0,112.0,69761.0,128857.0,69649.0,1.1028783690098172,1.195875757627788
2482483-B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2482483-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2482483-B2.h5,339,4942,15857.0,130744.0,0.0,77136.0,114887.0,77136.0,15857.0,134840.0,0.0,79184.0,118983.0,79184.0,1.0356524236858826,1.0265505081933208
2482607-B,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2482607-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2482607-B.h5,250,3517,7760.0,135504.0,7696.0,69830.0,127744.0,62134.0,7760.0,137552.0,8720.0,70160.0,129792.0,61440.0,1.0160320641282565,0.9888305919464383
2482883-B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2482883-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2482883-B2.h5,390,5651,8096.0,177014.0,14288.0,68368.0,168918.0,54080.0,8096.0,180086.0,14288.0,70416.0,171990.0,56128.0,1.0181863389336838,1.0378698224852072
2482886-B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2482886-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2482886-B2.h5,299,4097,9696.0,131516.0,6416.0,75224.0,121820.0,68808.0,9696.0,132540.0,6416.0,81368.0,122844.0,74952.0,1.0084058446888853,1.089291942797349
2482896-B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2482896-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2482896-B2.h5,143,1878,8272.0,130952.0,3056.0,67719.0,122680.0,64663.0,8272.0,133786.0,3056.0,78472.0,125514.0,75416.0,1.0231007499184872,1.1662929341354407
2482947-B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2482947-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2482947-B2.h5,148,2208,12561.0,113030.0,9216.0,51248.0,100469.0,42032.0,12561.0,114054.0,9216.0,52272.0,101493.0,43056.0,1.0101921985886193,1.0243623905595736
2482952-B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2482952-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2482952-B2.h5,235,3325,14576.0,126736.0,2832.0,73777.0,112160.0,70945.0,14576.0,144144.0,2832.0,77873.0,129568.0,75041.0,1.155206847360913,1.0577348650362957
2482956-B,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2482956-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2482956-B.h5,100,1329,19681.0,149916.0,8336.0,60358.0,130235.0,52022.0,19681.0,150940.0,8336.0,62406.0,131259.0,54070.0,1.00786270971705,1.0393679597093537
2482957-B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2482957-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2482957-B2.h5,143,2109,7808.0,102631.0,6720.0,56336.0,94823.0,49616.0,7808.0,106727.0,6720.0,60432.0,98919.0,53712.0,1.0431962709469222,1.0825540148339245
2482962-B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2482962-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2482962-B2.h5,105,1333,49392.0,180832.0,5152.0,77975.0,131440.0,72823.0,45296.0,185952.0,5152.0,77975.0,140656.0,72823.0,1.0701156421180766,1.0
2482964-B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2482964-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2482964-B2.h5,475,6988,41138.0,186362.0,0.0,81920.0,145224.0,81920.0,41138.0,186694.0,0.0,82944.0,145556.0,82944.0,1.0022861235057565,1.0125
2482969-B,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2482969-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2482969-B.h5,300,4318,15521.0,141658.0,5568.0,78104.0,126137.0,72536.0,15521.0,142682.0,5568.0,79873.0,127161.0,74305.0,1.0081181572417293,1.0243878901510974
2482992-B,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2482992-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2482992-B.h5,235,3302,16096.0,157844.0,10914.0,67627.0,141748.0,56713.0,16096.0,157844.0,112.0,68651.0,141748.0,68539.0,1.0,1.2085236189233508
2483014-B4,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2483014-B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2483014-B4.h5,281,3930,45795.0,162327.0,7568.0,80433.0,116532.0,72865.0,45795.0,164375.0,7568.0,81457.0,118580.0,73889.0,1.0175745717914393,1.014053386399506
2483055-B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2483055-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2483055-B2.h5,270,3762,31457.0,164790.0,3040.0,71536.0,133333.0,68496.0,31457.0,165814.0,3040.0,76656.0,134357.0,73616.0,1.007680019200048,1.0747488904461575
2483073-B3,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2483073-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2483073-B3.h5,231,3203,7872.0,127169.0,128.0,70232.0,119297.0,70104.0,7872.0,131697.0,128.0,70897.0,123825.0,70769.0,1.0379556904197087,1.0094859066529727
2483211-B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2483211-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2483211-B2.h5,288,4031,11344.0,128672.0,1520.0,80336.0,117328.0,78816.0,11344.0,132912.0,1520.0,81747.0,121568.0,80227.0,1.0361380062730123,1.0179024563540398
2483215-B5,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2483215-B5.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2483215-B5.h5,228,3269,8160.0,122855.0,6384.0,80596.0,114695.0,74212.0,8160.0,127975.0,6384.0,84692.0,119815.0,78308.0,1.0446401325253933,1.0551932302053577
2483215-B6,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2483215-B6.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2483215-B6.h5,315,4686,7856.0,147073.0,6545.0,76641.0,139217.0,70096.0,7856.0,150145.0,6545.0,80737.0,142289.0,74192.0,1.0220662706422348,1.058434147454919
2483220-B1,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2483220-B1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2483220-B1.h5,286,3900,7824.0,147320.0,4880.0,74116.0,139496.0,69236.0,7824.0,148344.0,4880.0,79236.0,140520.0,74356.0,1.0073407122784883,1.073949968224623
2483363-B3,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2483363-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2483363-B3.h5,349,5012,7920.0,142438.0,4448.0,75507.0,134518.0,71059.0,7920.0,143462.0,4448.0,77555.0,135542.0,73107.0,1.0076123641445756,1.0288211204773499
2483768-B4,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2483768-B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2483768-B4.h5,148,1903,8224.0,111697.0,6608.0,58128.0,103473.0,51520.0,8224.0,114769.0,6608.0,59152.0,106545.0,52544.0,1.02968890435186,1.0198757763975155
2483846-B,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2483846-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2483846-B.h5,194,2766,7664.0,130128.0,272.0,65131.0,122464.0,64859.0,7664.0,132176.0,272.0,65131.0,124512.0,64859.0,1.0167232819440815,1.0
2483850-B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2483850-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2483850-B2.h5,163,2419,7793.0,90584.0,5136.0,84513.0,82791.0,79377.0,7793.0,92632.0,5136.0,85537.0,84839.0,80401.0,1.0247369883199864,1.0129004623505549
2483862-B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2483862-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2483862-B2.h5,198,2674,8032.0,108850.0,6608.0,80129.0,100818.0,73521.0,8032.0,111922.0,6608.0,82177.0,103890.0,75569.0,1.0304707492709635,1.0278559867248813
2483868-B4,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2483868-B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2483868-B4.h5,244,3630,7824.0,115124.0,6528.0,72064.0,107300.0,65536.0,7824.0,117172.0,6528.0,76160.0,109348.0,69632.0,1.0190866728797763,1.0625
2483961-B3,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2483961-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2483961-B3.h5,190,2652,8432.0,106291.0,6720.0,63697.0,97859.0,56977.0,8432.0,110387.0,6720.0,65745.0,101955.0,59025.0,1.041856139956468,1.0359443284132193
2483973-B1,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2483973-B1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2483973-B1.h5,300,4402,7888.0,141198.0,784.0,73456.0,133310.0,72672.0,7888.0,142222.0,784.0,74480.0,134334.0,73696.0,1.0076813442352412,1.0140907089387934
2483993-B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2483993-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2483993-B2.h5,228,3420,18337.0,79777.0,6192.0,85322.0,61440.0,79130.0,18337.0,83873.0,6192.0,87370.0,65536.0,81178.0,1.0666666666666667,1.0258814608871478
2484004-B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2484004-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2484004-B2.h5,309,4442,8352.0,123742.0,3488.0,81616.0,115390.0,78128.0,8352.0,125790.0,3488.0,83744.0,117438.0,80256.0,1.0177485050697634,1.027237354085603
2484209-B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2484209-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2484209-B2.h5,393,5862,9216.0,142874.0,80.0,69216.0,133658.0,69136.0,9216.0,144918.0,80.0,71264.0,135702.0,71184.0,1.0152927621242276,1.0296227725063642
2484220-B3,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2484220-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2484220-B3.h5,378,5652,7776.0,127475.0,8977.0,81313.0,119699.0,72336.0,7776.0,128499.0,8977.0,84385.0,120723.0,75408.0,1.008554791602269,1.0424684804246849
2484228-B,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2484228-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2484228-B.h5,467,6897,7664.0,138149.0,0.0,86016.0,130485.0,86016.0,7664.0,139173.0,0.0,87040.0,131509.0,87040.0,1.0078476453232172,1.0119047619047619
2484301-B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2484301-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2484301-B2.h5,254,3770,7792.0,103268.0,6720.0,84177.0,95476.0,77457.0,7792.0,107364.0,6720.0,85201.0,99572.0,78481.0,1.042900833717374,1.0132202383257807
2484312-B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2484312-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2484312-B2.h5,305,4562,7760.0,143955.0,6528.0,74000.0,136195.0,67472.0,7760.0,147027.0,6528.0,77072.0,139267.0,70544.0,1.022555894122398,1.0455299976286458
2484463-B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2484463-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2484463-B2.h5,219,3250,7760.0,135122.0,9648.0,60913.0,127362.0,51265.0,7760.0,136146.0,9648.0,62961.0,128386.0,53313.0,1.00804007474757,1.039949283136643
2484633-B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2484633-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2484633-B2.h5,153,2125,7808.0,120759.0,6545.0,52977.0,112951.0,46432.0,7808.0,126824.0,6545.0,54001.0,119016.0,47456.0,1.053695850413011,1.022053756030324
2484660-B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2484660-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2484660-B2.h5,201,2946,8896.0,110897.0,6624.0,66656.0,102001.0,60032.0,8896.0,114993.0,6624.0,68704.0,106097.0,62080.0,1.0401564690542249,1.0341151385927505
2484727-B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2484727-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2484727-B2.h5,145,2090,7616.0,109109.0,6481.0,55138.0,101493.0,48657.0,7616.0,112181.0,6481.0,55138.0,104565.0,48657.0,1.0302680973072034,1.0
2484734-B4,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2484734-B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2484734-B4.h5,190,2582,8256.0,151226.0,5952.0,74280.0,142970.0,68328.0,8256.0,155290.0,5952.0,74280.0,147034.0,68328.0,1.028425543820382,1.0
2484734-B5,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2484734-B5.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2484734-B5.h5,97,1369,7952.0,87106.0,6529.0,51090.0,79154.0,44561.0,7952.0,88130.0,6529.0,52114.0,80178.0,45585.0,1.0129368067311824,1.0229797356432755
2484743-B4,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2484743-B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2484743-B4.h5,120,1729,8064.0,112866.0,10594.0,58882.0,104802.0,48288.0,8064.0,115938.0,10594.0,59906.0,107874.0,49312.0,1.0293124177019521,1.0212060967528165
2484771-B3,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2484771-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2484771-B3.h5,95,1210,10545.0,97658.0,6704.0,56132.0,87113.0,49428.0,10545.0,104394.0,6704.0,62276.0,93849.0,55572.0,1.0773248539253613,1.1243020150521972
2484791-B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2484791-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2484791-B2.h5,206,2771,9632.0,124646.0,6624.0,76256.0,115014.0,69632.0,9632.0,124646.0,6624.0,78033.0,115014.0,71409.0,1.0,1.0255198759191178
2484791-B3,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2484791-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2484791-B3.h5,79,1067,7697.0,68903.0,6864.0,42768.0,61206.0,35904.0,7697.0,72999.0,6864.0,44816.0,65302.0,37952.0,1.0669215436395125,1.0570409982174689
2484862-B3,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2484862-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2484862-B3.h5,236,3317,9408.0,155777.0,816.0,69467.0,146369.0,68651.0,9408.0,155777.0,816.0,73563.0,146369.0,72747.0,1.0,1.0596640981194738
2484883-B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2484883-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2484883-B2.h5,258,3583,8000.0,123587.0,1968.0,72256.0,115587.0,70288.0,8000.0,123907.0,1968.0,75697.0,115907.0,73729.0,1.0027684774239318,1.0489557250170727
2485059-B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2485059-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2485059-B2.h5,265,3915,7808.0,135441.0,5856.0,59409.0,127633.0,53553.0,7808.0,139537.0,5856.0,62481.0,131729.0,56625.0,1.0320920138208771,1.0573637331241947
2485164-B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2485164-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2485164-B2.h5,146,2004,9425.0,118315.0,7584.0,50992.0,108890.0,43408.0,9425.0,127357.0,7584.0,54064.0,117932.0,46480.0,1.0830379281844063,1.070770364909694
2485259-B6,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2485259-B6.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2485259-B6.h5,174,2328,7824.0,101543.0,7040.0,76672.0,93719.0,69632.0,7696.0,105639.0,7040.0,77696.0,97943.0,70656.0,1.045070903445406,1.0147058823529411
2485275-B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2485275-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2485275-B2.h5,320,4591,11296.0,165751.0,2576.0,75163.0,154455.0,72587.0,11296.0,166775.0,2576.0,76187.0,155479.0,73611.0,1.006629762714059,1.0141072092798986
2485276-B3,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2485276-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2485276-B3.h5,147,1711,13697.0,125564.0,80.0,71525.0,111867.0,71445.0,13697.0,126588.0,80.0,71525.0,112891.0,71445.0,1.0091537271939,1.0
2485303-B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2485303-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2485303-B2.h5,247,3388,7776.0,138210.0,6689.0,55953.0,130434.0,49264.0,7776.0,142306.0,6689.0,59937.0,134530.0,53248.0,1.0314028550837973,1.0808704124715818
2485318-B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2485318-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2485318-B2.h5,116,1626,10080.0,91445.0,15952.0,66512.0,81365.0,50560.0,10080.0,92469.0,15952.0,68144.0,82389.0,52192.0,1.012585263934124,1.0322784810126582
2485322-B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2485322-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2485322-B2.h5,95,1214,7889.0,91674.0,6848.0,56352.0,83785.0,49504.0,7889.0,94746.0,6848.0,59424.0,86857.0,52576.0,1.0366652742137614,1.0620555914673562
2485328-B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2485328-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2485328-B2.h5,191,2630,7920.0,131856.0,6736.0,75528.0,123936.0,68792.0,7920.0,133904.0,6736.0,78600.0,125984.0,71864.0,1.016524657887942,1.0446563553901616
2485473-B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2485473-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2485473-B2.h5,263,3743,7984.0,121431.0,7728.0,66465.0,113447.0,58737.0,7984.0,124503.0,7728.0,70561.0,116519.0,62833.0,1.0270787239856496,1.0697345795665423
2485517-B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2485517-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2485517-B2.h5,84,1068,11824.0,98564.0,12082.0,46261.0,86740.0,34179.0,11824.0,99588.0,9666.0,50357.0,87764.0,40691.0,1.0118053954346322,1.1905263465870857
2485536-B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2485536-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2485536-B2.h5,192,2655,8512.0,125974.0,6784.0,65992.0,117462.0,59208.0,8512.0,142713.0,640.0,70457.0,134201.0,69817.0,1.1425056614053908,1.1791818673152277
2485632-B,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2485632-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2485632-B.h5,148,2029,9024.0,94500.0,8881.0,66001.0,85476.0,57120.0,9024.0,98596.0,8881.0,69073.0,89572.0,60192.0,1.0479198839440311,1.053781512605042
2485635-B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2485635-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2485635-B2.h5,253,3774,7824.0,120440.0,7569.0,72001.0,112616.0,64432.0,7824.0,124536.0,7569.0,73025.0,116712.0,65456.0,1.0363713859487107,1.0158927241122424
2485803-B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2485803-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2485803-B2.h5,519,7752,7968.0,153422.0,0.0,81920.0,145454.0,81920.0,7968.0,158542.0,0.0,84992.0,150574.0,84992.0,1.035200132000495,1.0375
2485805-B,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2485805-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2485805-B.h5,362,5106,14000.0,156305.0,1200.0,79024.0,142305.0,77824.0,12992.0,157329.0,1200.0,80080.0,144337.0,78880.0,1.014279189065739,1.0135690789473684
2485969-B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2485969-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2485969-B2.h5,403,5798,15744.0,169633.0,3360.0,78761.0,153889.0,75401.0,15744.0,172705.0,192.0,78761.0,156961.0,78569.0,1.0199624404603318,1.0420153578865001
2486100-B,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2486100-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2486100-B.h5,280,4110,7744.0,127552.0,6976.0,70928.0,119808.0,63952.0,7744.0,129600.0,6976.0,74000.0,121856.0,67024.0,1.017094017094017,1.048036027020265
2486102-B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2486102-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2486102-B2.h5,77,984,8784.0,109395.0,7264.0,57570.0,100611.0,50306.0,8784.0,112467.0,7264.0,61666.0,103683.0,54402.0,1.0305334406774607,1.0814216992008905
2486104-B1,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2486104-B1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2486104-B1.h5,111,1420,13697.0,117995.0,12064.0,55216.0,104298.0,43152.0,9200.0,122091.0,9344.0,59312.0,112891.0,49968.0,1.0823889240445645,1.1579532814238043
2486104-B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2486104-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2486104-B2.h5,111,1527,11921.0,123128.0,13969.0,46737.0,111207.0,32768.0,8256.0,129272.0,13969.0,50561.0,121016.0,36592.0,1.0882048791892596,1.11669921875
2486165-B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2486165-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2486165-B2.h5,247,3554,12801.0,130023.0,7121.0,56273.0,117222.0,49152.0,12801.0,133095.0,7121.0,60395.0,120294.0,53274.0,1.026206684752009,1.0838623046875
2486191-B,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2486191-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2486191-B.h5,252,3667,7696.0,131921.0,19329.0,69409.0,124225.0,50080.0,7696.0,139089.0,19329.0,71457.0,131393.0,52128.0,1.0577017508553028,1.040894568690096
2486197-B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2486197-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2486197-B2.h5,256,3655,15568.0,110512.0,6096.0,81296.0,94944.0,75200.0,15568.0,113584.0,6096.0,85392.0,98016.0,79296.0,1.0323559150657229,1.054468085106383
2486262-B4,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2486262-B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2486262-B4.h5,141,2018,9169.0,102376.0,8800.0,55857.0,93207.0,47057.0,9169.0,107496.0,8800.0,56881.0,98327.0,48081.0,1.0549314965614172,1.0217608432326752
2486653-B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2486653-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2486653-B2.h5,244,3569,7824.0,106295.0,4496.0,74449.0,98471.0,69953.0,7824.0,110391.0,4496.0,76497.0,102567.0,72001.0,1.0415960028840978,1.029276800137235
2486653-B3,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2486653-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2486653-B3.h5,318,4719,8960.0,115971.0,0.0,80185.0,107011.0,80185.0,8960.0,116995.0,0.0,80185.0,108035.0,80185.0,1.0095691097176926,1.0
